Variables: 0.44439859649317925 0.03119826352190702 0.42439351409284864 0.37586303174710134 0.5626917009253605 0.8999291051968357 0.5299240844776197 0.20461505780651623 0.020982632055649653 0.3635307481256086 Objectives: 2.645048134109924 1.1189998405470836 	AlgorithmAttributes: {}

Variables: 0.35203937447729117 0.9530878803542375 0.8388092852253646 0.19143025798118218 0.2235324381574133 0.5077359061126352 0.3861718367051762 0.6407543075403063 0.3119613839037262 0.5033561237436494 Objectives: 2.2246452922807736 0.8193168244310332 	AlgorithmAttributes: {}

Variables: 0.8249167362853858 0.43247400857564366 0.2330958260601239 0.845520880037298 0.5797392149662421 0.6602213072522618 0.23403598317987528 0.4104484924393512 0.6808753038788866 0.7524128726755447 Objectives: 0.7370649727318437 1.3496935269573718 	AlgorithmAttributes: {}

Variables: 0.44090783634027475 0.8403109782933414 0.44653203665282515 0.8358566242457338 0.05763981795952933 0.9701419885624555 0.3803299059817864 0.10780477379773035 0.07517707820608721 0.5719227189587506 Objectives: 2.6214126776729634 1.2783030703890579 	AlgorithmAttributes: {}

Variables: 0.34750937058523 0.11345705286426833 0.004592376509010787 0.782086943869875 0.06337879076927544 0.14720570336616545 0.38290269054420867 0.7906007922251426 0.6784581260324635 0.34845410823834155 Objectives: 3.2203795989909305 1.0084624485354836 	AlgorithmAttributes: {}

Variables: 0.3170033421231281 0.11293686505919087 0.7769997304351882 0.4466291267939908 0.1289825916192584 0.040676288651995574 0.4190431555419023 0.5250465115636684 0.24518087416008094 0.6721365431673283 Objectives: 2.820641349434358 0.8022987326522851 	AlgorithmAttributes: {}

Variables: 0.9508885184251739 0.6195781162351938 0.8317110507587443 0.2613365851139353 0.18484849646173795 0.44560834721655473 0.3207572738086415 0.4917753828309275 0.20636661828379266 0.055556298712460817 Objectives: 0.22320374906720672 1.5947594845960371 	AlgorithmAttributes: {}

Variables: 0.894821451403456 0.6809134958943259 0.5050652675650504 0.7692796155748604 0.20018825600765344 0.8519118678203044 0.34601368355270967 0.2909643379018474 0.04623092329143352 0.07109565935376838 Objectives: 0.5335712110430615 1.7520817561160313 	AlgorithmAttributes: {}

Variables: 0.29848300750834944 0.5286450448710829 0.6137817695411112 0.442775381007413 0.6216815212486358 0.26628768810354586 0.7436427504085208 0.6774713727459822 0.770440336611884 0.5034074463618718 Objectives: 2.1210823796344753 0.5650480015451739 	AlgorithmAttributes: {}

Variables: 0.20541317532472791 0.20525180926976316 0.6285456877447644 0.9734822120195156 0.45716304620908865 0.39280852361250784 0.20339143812191662 0.07996209453867553 0.29808234492764674 0.5410590546331572 Objectives: 2.9965308246064373 0.5224974960115992 	AlgorithmAttributes: {}

Variables: 0.4228508649012558 0.24746378084686793 0.9890876697951607 0.9894772417328376 0.36374447141026056 0.475778155893507 0.8704696458073932 0.83401874059417 0.7110063170272323 0.7056081875374479 Objectives: 2.6359595197778374 1.169592619878254 	AlgorithmAttributes: {}

Variables: 0.24101600121739775 0.4774221957328959 0.49762819720444096 0.4574935362058222 0.27964647215927263 0.47383037648626614 0.20768782238899353 0.08916736507263545 0.0884475868390775 0.9040902253837011 Objectives: 2.9245974203102927 0.6055866726104423 	AlgorithmAttributes: {}

Variables: 0.13824311356829055 0.9316293114255314 0.5150969227798616 0.8237541570717685 0.5106020147684629 0.5105086652869019 0.27301774393530165 0.16271982391119677 0.1974532113629891 0.03683001526058516 Objectives: 2.883629757314137 0.37981775327586287 	AlgorithmAttributes: {}

Variables: 0.019206679726568643 0.8236087421799607 0.08956978955689943 0.36008286971418046 0.47252881347140274 0.6253988989565639 0.06427490867867702 0.6165362391168008 0.3593755327107192 0.16949030533224663 Objectives: 2.9306395789117836 0.04952164079156492 	AlgorithmAttributes: {}

Variables: 0.23758453852453143 0.8770275911330365 0.9589329937705896 0.6672964696912349 0.6829189972951712 0.20099531830947226 0.28690955085207825 0.2616188310961973 0.08150203911449849 0.6373121470666301 Objectives: 2.726340794902965 0.6562143731394887 	AlgorithmAttributes: {}

Variables: 0.5044230640351927 0.3984753322229463 0.8330421532113322 0.8775169252728762 0.967849532996779 0.3617183300890222 1.7725148855451955E-5 0.4633301839338464 0.44578729550999907 0.16969119433486002 Objectives: 2.401817034948622 1.327968785649957 	AlgorithmAttributes: {}

Variables: 0.08486419447889881 0.6778792766319925 0.4208913433457997 0.6513367800089399 0.046587799716578004 0.5088463193721012 0.06718470278984445 0.6685851850342209 0.15180721369724526 0.36179284191777805 Objectives: 2.9823833761512653 0.2156532955065702 	AlgorithmAttributes: {}

Variables: 0.4475552031802129 0.13251245416440482 0.22495066963996058 0.5232030143729717 0.7114971044233059 0.6726754262170938 0.6133131185821656 0.7253269106130237 0.5897595081774447 0.5621925576383738 Objectives: 2.0625994553245572 0.880126244792785 	AlgorithmAttributes: {}

Variables: 0.7149043799783857 0.5486939651029009 0.280413884544343 0.7755542813530044 0.23049538759017552 0.8132063001909045 0.8999557578170311 0.861810556886087 0.3959970122535934 0.5550102633030306 Objectives: 1.3214682924360677 1.4439949123186926 	AlgorithmAttributes: {}

Variables: 0.03340612584940483 0.652697452783768 0.3272817751771082 0.6638836586908005 0.5589807549659749 0.6934285773889642 0.26678565780020436 0.7646655480851839 0.8457460131024336 0.6832911476595568 Objectives: 2.632792695875539 0.07335005558179276 	AlgorithmAttributes: {}

Variables: 0.9597038705300485 0.46629392178718254 0.6267824311741936 0.1438508602823183 0.6073206095506607 0.6733063756663118 0.33572796141844374 0.9944833872489418 0.8459899239764117 0.2571971900094221 Objectives: 0.1953972964422347 1.6324904978678048 	AlgorithmAttributes: {}

Variables: 0.461175224802161 0.7081146898323908 0.982510867946076 0.018814126715971602 0.5212475994761054 0.24446616393370135 0.28011710567953285 0.5380162954956785 0.5897818070954886 0.01376504345073093 Objectives: 2.3404114631261423 1.2377138411108972 	AlgorithmAttributes: {}

Variables: 0.4340272839071927 0.20310471511205552 0.9158949948547873 0.7107941406455194 0.5014795139670275 0.440075092970724 0.07031683745939155 0.977319204758071 0.45839947180984153 0.9205322166136609 Objectives: 2.695058150020577 1.197432274910857 	AlgorithmAttributes: {}

Variables: 0.22471818459126014 0.5003466194071075 0.24332823946231819 0.3171440498046635 0.6243694014867529 0.3343274647258485 0.6189629569601339 0.9968027483015449 0.04981349500906662 0.9473387643075187 Objectives: 3.2620242478864503 0.6243293239431134 	AlgorithmAttributes: {}

Variables: 0.4326393925836558 0.8941990580837015 0.07984013336769502 0.7344363823755259 0.8893124744469422 0.692304992966539 0.26589863195936914 0.5157882616818029 0.2640669891768985 0.3513000062970094 Objectives: 2.2923012561375127 1.0735962649998834 	AlgorithmAttributes: {}

Variables: 0.9071894303652142 0.8428606481074725 0.07591802542793102 0.9737632597121084 0.9760250329768643 0.7728440659264426 0.1206361473609594 0.9714952198353604 0.8846530366562697 0.13966999878781805 Objectives: 0.5713688971372526 2.4407454928789236 	AlgorithmAttributes: {}

Variables: 0.9175597790900505 0.5081197506229167 0.20758560405060567 0.24938292943298446 0.0638336170120557 0.23165780871668618 0.177580934836304 0.35829710100517076 0.7092379420530125 0.38255193221615924 Objectives: 0.39491691569998555 1.578906192949127 	AlgorithmAttributes: {}

Variables: 0.7587740866441638 0.25428044702768837 0.8657512812301871 0.46516079914402375 0.3670562172673575 0.7546732465063825 0.5482140783374329 0.8045315101641721 0.8556523341271594 0.9587625443676083 Objectives: 1.1853513803066391 1.5886228224623973 	AlgorithmAttributes: {}

Variables: 0.8059392414320417 0.47529648381397704 0.2129499724253029 0.6483973217378369 0.5498400389190666 0.2858311220719194 0.5299818699124659 0.3172439246140927 0.7056246246026577 0.7283469644387108 Objectives: 0.7434662707325499 1.2229970301233346 	AlgorithmAttributes: {}

Variables: 0.18656837413862426 0.9273450072601523 0.6308306487146895 0.0643849711263802 0.8779756413826707 0.6410593506800498 0.921952329469268 0.005211567268761597 0.05804834415039084 0.4571240340412238 Objectives: 3.2665847466972373 0.6275378200428605 	AlgorithmAttributes: {}

Variables: 0.7076366303960181 0.7679099102822134 0.6101265728680881 0.8914945083399668 0.27490400659184744 0.6404978741116825 0.07365805785223889 0.5867820128112419 0.40757369681038724 0.5731927304141414 Objectives: 1.2053054875380664 1.354243314579636 	AlgorithmAttributes: {}

Variables: 0.5522690925302355 0.00852224554264236 0.12955155618901604 0.7279822358983234 0.5081583283458843 0.1921727454409985 0.6403643882621228 0.3649504675742359 0.008029618014874784 0.8416507618522655 Objectives: 2.4392912090724823 1.466156010293619 	AlgorithmAttributes: {}

Variables: 0.10630119282465933 0.9213461313121536 0.6273815037594278 0.9483877058904713 0.6277486981920374 0.648169609444418 0.1428226600162701 0.49928968491883285 0.14178475565468707 0.709094841030453 Objectives: 2.8486274260075817 0.2879792196367585 	AlgorithmAttributes: {}

Variables: 0.34618372670946207 0.7726585028314491 0.2388198772444734 0.2178305169334548 0.799548387055734 0.18304067495876308 0.8730539631820076 0.29256431580504494 0.11692694496708145 0.629136989139448 Objectives: 2.6958968758922315 0.9095452816539941 	AlgorithmAttributes: {}

Variables: 0.7287413325994494 0.8399234252965038 0.40614831806668983 0.8233184270914745 0.5677342837685566 0.4459227163819749 0.8336472002216387 0.1369588676115845 0.2285014819459129 0.4476621544619719 Objectives: 1.1462148118164865 1.4168503276086304 	AlgorithmAttributes: {}

Variables: 0.8851750084410692 0.08270864545755885 0.0727945306343899 0.9870729132697399 0.7870648910963537 0.6729974506550724 0.5833621884010123 0.6068018407896782 0.7255321651612698 0.5434688962172209 Objectives: 0.6144146591359083 1.7484894324039446 	AlgorithmAttributes: {}

Variables: 0.5045884279095856 0.7383620145735422 0.9555938278822611 0.9107133115443041 0.38765741968455214 0.2539669168026315 0.6265415409602325 0.14557895060752124 0.6528243235241914 0.1060043663673641 Objectives: 2.156568270490828 1.3007597457462383 	AlgorithmAttributes: {}

Variables: 0.1675049316067968 0.9865067010580177 0.31359821233896346 0.9618956138635117 0.3744926035496098 0.1917465475088299 0.3211193923595086 0.6571240714695947 0.919400970220413 0.7349785192485756 Objectives: 2.9102529883693395 0.48984248406669817 	AlgorithmAttributes: {}

Variables: 0.08174017452201798 0.23550710257945695 0.8618313820126445 0.485775149446129 0.0767947066116258 0.3233234785445869 0.8861586539041011 0.6845060828555056 0.6707700328457138 0.5926979109846929 Objectives: 3.05037105076556 0.20900915586807353 	AlgorithmAttributes: {}

Variables: 0.40914483657902356 0.4206995842226673 0.1325670921073996 0.10968378425342273 0.40749423641205296 0.7545403647344218 0.614267002303144 0.4337732658980301 0.800096788799873 0.08309610885870167 Objectives: 2.5426852274296676 0.9879012852891992 	AlgorithmAttributes: {}

Variables: 0.33279430398598686 0.4381039992105903 0.48630883269362957 0.8460304615257347 0.4820957604282583 0.9534201390657968 0.6894717061860959 0.6899729891985059 0.4669296267506433 0.503884502426235 Objectives: 2.333404669220141 0.70035316159149 	AlgorithmAttributes: {}

Variables: 0.08396990518267289 0.766381839274401 0.8940868270820703 0.5991280234668435 0.29448281791247544 0.9246479306927037 0.38284227564169737 0.2744615318482375 0.7476848533268471 0.18035446340240935 Objectives: 2.8888055735780176 0.22183948470431336 	AlgorithmAttributes: {}

Variables: 0.6636609149433839 0.829963692398964 0.5295005501769395 0.9880186101813005 0.6226597117859962 0.009198813332040423 0.8551233748118836 0.5283072807888651 0.9190533277690742 0.17960616788904582 Objectives: 1.702918914898207 1.7350929296136233 	AlgorithmAttributes: {}

Variables: 0.9943575119482496 0.43163238341414945 0.5537881065127022 0.4291425489926026 0.011444391492383632 0.1031948548855669 0.29979469583051166 0.8775482479038421 0.47638662318853786 0.08896169380570829 Objectives: 0.03005505351411166 1.7607947365645893 	AlgorithmAttributes: {}

Variables: 0.21776747707266808 0.9156459598158255 0.3838841116265048 0.7277230016025477 0.5761043118556827 0.5323708561565812 0.8763481766997017 0.671291339117209 0.3696173640728203 0.3667698642541505 Objectives: 2.4302511186621354 0.48660759795128294 	AlgorithmAttributes: {}

Variables: 0.009061401405797254 0.7230691151327655 0.28885234943301363 0.6309961840066952 0.7184024629329816 0.8446235925718748 0.4303295654121996 0.5903652269133507 0.35815659779325915 0.11057390479054474 Objectives: 2.718985664583516 0.02081966539226669 	AlgorithmAttributes: {}

Variables: 0.25774721975587056 0.857826298029817 0.6542840245822132 0.8540078193840444 0.3251640279990844 0.36274418140695663 0.6951202560358436 0.23781038849514757 0.05540407299225991 0.48767316040358477 Objectives: 2.5957098299756476 0.6425277805611133 	AlgorithmAttributes: {}

Variables: 0.6218337158146634 0.01170066716422602 0.4304043300794609 0.5318456775521793 0.013067717995326689 0.27043666280839784 0.7949511248417965 0.3563864153114379 0.5680451023465198 0.6155628974862342 Objectives: 1.8445790906397288 1.3753888964354661 	AlgorithmAttributes: {}

Variables: 0.10122874369755708 0.7938019515099636 0.5840161958294448 0.24123863043386595 0.828829747509239 0.16308513437910355 0.8967811164466222 0.11409954057545968 0.5033533771739285 0.02181220001103379 Objectives: 3.28809124606511 0.30353965855699405 	AlgorithmAttributes: {}

Variables: 0.4071202497166311 0.5977688847115711 0.20644464057820866 0.10789997120350503 0.05131740621795533 0.5845490902271387 0.7211035435840061 0.2762295157095349 0.09056204868245399 0.4399879990709339 Objectives: 2.590328285637807 1.031349142314519 	AlgorithmAttributes: {}

Variables: 0.9883203562905201 0.11913152310801933 0.8918687030224279 0.8404285177712196 0.36456943043950063 0.8747676808729662 0.9522527626076646 0.8893146072404507 0.7644204425606753 0.1737318493727159 Objectives: 0.06920238532182771 2.105418828550449 	AlgorithmAttributes: {}

Variables: 0.7782541919130396 0.7349399339514004 0.14850279025027913 0.1517334815692407 0.3745011541009917 0.28049042531927637 0.9742853813734004 0.46501459389621536 0.5178584101046346 0.4766453571599708 Objectives: 0.9924794417549665 1.4954634041191606 	AlgorithmAttributes: {}

Variables: 0.165610272683691 0.7851915344403393 0.6978056810636886 0.1176662066284132 0.8766457423559704 0.4215006391860576 0.5890436956002504 0.023815841579127417 0.8269002893623147 0.8209672360693266 Objectives: 3.0908739457035215 0.47822303996269505 	AlgorithmAttributes: {}

Variables: 0.18892652880625516 0.9861156074611404 0.2661664982052032 0.8308051643173142 0.30017073335599953 0.8738611479989113 0.6917390841711655 0.7723944172482667 0.868393487663572 0.8609822617463858 Objectives: 2.9849320107872215 0.5723133633902417 	AlgorithmAttributes: {}

Variables: 0.28497916763002706 0.5724723855558204 0.7943829603311723 0.8142461438072128 0.6602727138508199 0.4247139156508335 0.23260629613454376 0.5044671097998995 0.9266575909284698 0.7136644706839524 Objectives: 2.5223408372958955 0.6584530619068977 	AlgorithmAttributes: {}

Variables: 0.06031177168727142 0.4513004949016022 0.25087091722130284 0.2230292245340587 0.15568340274539116 0.8928618677727987 0.08029393680475294 0.9716105853503597 0.3588579691076994 0.5833274113353375 Objectives: 3.5379394928812884 0.17400703564889436 	AlgorithmAttributes: {}

Variables: 0.9352492276359055 0.37272549802823995 0.5062154909912089 0.864834751649768 0.21233096161217202 0.7967224507228677 0.7262064754581957 0.7344181063048579 0.7539255528789371 0.03125828670628683 Objectives: 0.3346188903002646 1.7016180128560412 	AlgorithmAttributes: {}

Variables: 0.2640801601391818 0.4323751992232535 0.03380703767106197 0.5802826464374442 0.4632299877277454 0.4153780655672361 0.6846674802490339 0.2202180828258531 0.1724738156754344 0.44580323450935855 Objectives: 2.5979860729841953 0.5881931643067722 	AlgorithmAttributes: {}

Variables: 0.7506697855830132 0.7406120455730251 0.7714381230834764 0.9281713622118082 0.48658650869028486 0.33657695207798355 0.21031705042019744 0.5542502403835194 0.74481498365283 0.6916223250724489 Objectives: 1.0375824494130081 1.409809867288645 	AlgorithmAttributes: {}

Variables: 0.9456282738716513 0.7802892405343241 0.992535637076151 0.39202363670942975 0.4201899649740374 0.6530170744743119 0.7835068203073957 0.9476600053945219 0.7833941676047275 0.02544936040002732 Objectives: 0.27265565650445167 1.941778749820509 	AlgorithmAttributes: {}

Variables: 0.07246627954044205 0.35929320568668677 0.8769533136390606 0.25921583960805306 0.10483558892822875 0.8685484769075232 0.12164889165897208 0.09703178428297776 0.740400929509742 0.2543977038241284 Objectives: 3.517906822733318 0.21984182541366096 	AlgorithmAttributes: {}

Variables: 0.8322120511377108 0.5071017281302859 0.9768694348792808 0.7987336546958882 0.6603180583476427 0.950658061115123 0.12767790841000082 0.833663733983265 0.3197775462526784 0.7045008863183622 Objectives: 0.856867093467083 1.8051819945184688 	AlgorithmAttributes: {}

Variables: 0.5781560678822423 0.6044402482816014 0.4833598328413167 0.5823196157923016 0.2951241960185884 0.03448367013465836 0.7572842404984186 0.6417409193768877 0.2972307887505884 0.8627442208768101 Objectives: 1.7793840259926172 1.210650681580345 	AlgorithmAttributes: {}

Variables: 0.9372676858648934 0.2384617463166201 0.10681279019323564 0.5386861597180377 0.3291177108517923 0.09448993107618164 0.7987873471316586 0.2064682682070016 0.7772124520818232 0.8844293405648388 Objectives: 0.35513457698747003 1.809381357391232 	AlgorithmAttributes: {}

Variables: 0.6380608388183207 0.08743297817059847 0.1858097283878114 0.21191044285402993 0.4541672863640055 0.5788061224892482 0.7409797423596002 0.7476807860255618 0.8403246564237967 0.4265474693759356 Objectives: 1.7109548233138772 1.3490374879628526 	AlgorithmAttributes: {}

Variables: 0.7450570408800035 0.7315348538506887 0.9838247465847264 0.4015822210322242 0.9608590300567535 0.0021760727361583854 0.4356480247794122 0.01118186587159109 0.6295198809933108 0.21226790007832574 Objectives: 1.347245278932231 1.9340791325536344 	AlgorithmAttributes: {}

Variables: 0.4094223300399449 0.911052776010496 0.8736405712840825 0.9103455404104694 0.26331991227126306 0.8487288343263754 0.026556473643624123 0.7269230498663356 0.6632147687651592 0.16515467312107812 Objectives: 2.5779264722868467 1.2407602098712018 	AlgorithmAttributes: {}

Variables: 0.5388766804460451 0.9890454413515776 0.5513980039127445 0.10888414524467249 0.5050498049221822 0.7056988823795874 0.45237628916126926 0.4761083772357937 0.5255631112331155 0.015906554073859547 Objectives: 1.8342221583960836 1.2544459244453168 	AlgorithmAttributes: {}

Variables: 0.8357541097417192 0.37976647551056053 0.5744830975222962 0.872001484830787 0.22592818266499826 0.2722810715917491 0.7773974592517884 0.9424820415803412 0.49929782110422616 0.6990003561098663 Objectives: 0.7813118441505567 1.5448224417641543 	AlgorithmAttributes: {}

Variables: 0.5214198601858571 0.4620194143729105 0.341922663304037 0.6432162458863676 0.1167701650996934 0.030601049989893436 0.15403474334686884 0.7386690261516264 0.3085450827669519 0.16945734224928122 Objectives: 2.298638065349736 1.2686559486227857 	AlgorithmAttributes: {}

Variables: 0.7825393946757566 0.07173611628148657 0.29764481800566134 0.778333906184163 0.3386152348339505 0.7730430639660422 0.5714237201015346 0.506834561108796 0.014750685183430923 0.10702307033121661 Objectives: 1.1917643658235337 1.6936208808876847 	AlgorithmAttributes: {}

Variables: 0.7674838976357488 0.4519755964332922 0.25403036079110675 0.3079909976068559 0.9981326712020239 0.5247547636365145 0.8442120544437792 0.9825862292654266 0.5483760953915169 0.29045339212090104 Objectives: 1.2101946680867877 1.6308755777592092 	AlgorithmAttributes: {}

Variables: 0.5101108354293109 0.5009785478461986 0.6269225385268059 0.08055329575886161 0.3600338791271297 0.43301968572200245 0.8975215986707343 0.6985651182628705 0.10548571300506493 0.7505623856148702 Objectives: 2.127189829444364 1.1721778646522 	AlgorithmAttributes: {}

Variables: 0.8470655005033867 0.09772789769288537 0.31809084349575323 0.2134583826998716 0.6572315017685384 0.9954542662165298 0.11365648951194451 0.0842846918976552 0.13804535108717075 0.5075596948923624 Objectives: 0.9380844417333207 1.9429219630583991 	AlgorithmAttributes: {}

Variables: 0.5605251487708293 0.07563800556142863 0.45459765983400036 0.5347280513940116 0.7978434278133731 0.22387488632437114 0.8322461959968045 0.8143300721805852 0.31909970740469273 0.20446517323131752 Objectives: 2.1202180889698767 1.2934661325142298 	AlgorithmAttributes: {}

Variables: 0.16098918681303254 0.2626249824548289 0.12725998397863358 0.45666490932380177 0.43629582215515805 0.47554027507900976 0.5000579394904971 0.36900414395801406 0.27153187653967836 0.030637811823439276 Objectives: 2.8593927082866597 0.3731589419198035 	AlgorithmAttributes: {}

Variables: 0.917471678245411 0.692123880188829 0.2962201778228202 0.5385394237756607 0.2981459876040108 0.2917861057183274 0.11472669575266181 0.22899835205046293 0.06749589186790717 0.3324187617890749 Objectives: 0.38484805654701415 1.5876076940708488 	AlgorithmAttributes: {}

Variables: 0.6415651066130488 0.2249677017860865 0.7374537512428416 0.9903478403259688 0.05236387406839338 0.5574304823487372 0.6162982999744681 0.8359071299508497 0.29364167601750546 0.4044205910152776 Objectives: 1.7601018900812913 1.4834454143877145 	AlgorithmAttributes: {}

Variables: 0.9867311904571607 0.09490513842031267 0.07988847891699136 0.9995772710293279 0.5913428463768573 0.10246834296459018 0.5730511467741684 0.14874060979953507 0.5468358155494808 0.3960682088819134 Objectives: 0.07544510583502227 1.8978506598101441 	AlgorithmAttributes: {}

Variables: 0.4873739483184495 0.3175088287413259 0.8718510077080236 0.05957935080061594 0.1916461397735879 0.8083427609128281 0.6579678347892999 0.1265044524003217 0.4912598643862822 0.63271685549345 Objectives: 2.3036647937878225 1.2042316048704569 	AlgorithmAttributes: {}

Variables: 0.5394268281473976 0.07804129793235748 0.1640839946808168 0.30197981084050396 0.5243491079881667 0.730455567069284 0.9970100157526839 0.9100024144048985 0.4387039414971453 0.09626333071123505 Objectives: 2.5725507114487263 1.4733109498372297 	AlgorithmAttributes: {}

Variables: 0.024128690704664613 0.5613539425810126 0.20400235552923562 0.12501458670286547 0.9028471584624044 0.4106627983059238 0.9206708607027376 0.5820098153464086 0.8808575993630886 0.3219806425081905 Objectives: 3.315396995704099 0.06679228672759382 	AlgorithmAttributes: {}

Variables: 0.2612865099265469 0.7070696781865483 0.6047208290031811 0.4313841487954413 0.9913305355144253 0.7105170868609335 0.09992907459792211 0.7017114902146364 0.5298447265633252 0.6098205891294923 Objectives: 2.614536853248764 0.6216331531344002 	AlgorithmAttributes: {}

Variables: 0.6126640006217399 0.8952458503383403 0.3383509575718787 0.38788612134205724 0.6450676641778148 0.25832161501117346 0.5836213504664645 0.962774102745428 0.438695554991396 0.6112429343267135 Objectives: 1.5353855445932423 1.2403889577319673 	AlgorithmAttributes: {}

